"Test_URL","StatusCode"
"https://www.coach.com/sitemap#maincontent ","200"
"https://www.coach.com/ ","200"
"https://www.coach.com/shippingMethodFee.html?hp=utility_nav_freeship ","200"
"https://www.coach.com/ ","200"
"https://www.coach.com/ ","200"
"https://www.coach.com/home ","200"
"https://ca.coach.com/home/?redirect=CA ","200"
"https://www.coach.com/home ","200"
"https://www.coach.com/home ","200"
"https://www.coach.com/stores ","200"
"https://www.coach.com/shop/women-new-arrivals-new-arrivals ","200"
"https://www.coach.com/shop/women-new-arrivals-new-arrivals ","200"
"https://www.coach.com/shop/women-handbags-new-arrivals ","200"
"https://www.coach.com/shop/women-wallets-new-arrivals ","200"
"https://www.coach.com/shop/women-clothing-new-arrivals ","200"
"https://www.coach.com/shop/women-shoes-new-arrivals ","200"
"https://www.coach.com/shop/women-accessories-new-arrivals ","200"
"https://www.coach.com/shop/women-collection-new-arrivals ","200"
"https://www.coach.com/shop/women-shoes-citysole ","200"
"https://www.coach.com/shop/men-new-arrivals-new-arrivals ","200"
"https://www.coach.com/shop/men-bags-new-arrivals ","200"
"https://www.coach.com/shop/men-wallets-new-arrivals ","200"
"https://www.coach.com/shop/men-clothing-new-arrivals ","200"
"https://www.coach.com/shop/men-shoes-new-arrivals ","200"
"https://www.coach.com/shop/men-accessories-new-arrivals ","200"
"https://www.coach.com/shop/men-collection-new-arrivals ","200"
"https://www.coach.com/shop/men-shoes-citysole ","200"
"https://www.coach.com/shop/thecoachoriginals ","200"
"https://www.coach.com/shop/disneyxcoach ","200"
"https://www.coach.com/shop/women-shoes-citysole ","200"
"https://www.coach.com/shop/men-shoes-citysole ","200"
"https://www.coach.com/shop/signature ","200"
"https://www.coach.com/shop/featured-online-exclusives ","200"
"https://www.coach.com/shop/coach-instagram ","200"
"https://www.coach.com/shop/featured-michaelbjordan ","200"
"https://www.coach.com/shop/featured-coach-x-jlo ","200"
"https://www.coach.com/shop/women-new-top-picks ","200"
"https://www.coach.com/shop/women-new-arrivals-most-talked-about ","200"
"https://www.coach.com/shop/dealmoon-top-picks ","200"
"https://www.coach.com/shop/coach-x-richard-bernstein ","200"
"https://www.coach.com/shop/bapexcoach ","200"
"https://www.coach.com/shop/women-new-top-picks ","200"
"https://www.coach.com/shop/coach-75th ","200"
"https://www.coach.com/shop/shopthecollection ","200"
"https://www.coach.com/shop/featured-coach-and-rodarte ","200"
"https://www.coach.com/shop/featured-coach-space ","200"
"https://www.coach.com/shop/featured-coach-x-kaffe ","200"
"https://www.coach.com/shop/featured-coach-x-keith-haring ","200"
"https://www.coach.com/shop/featured-rexy-collection ","200"
"https://www.coach.com/shop/horseandcarriage ","200"
"https://www.coach.com/shop/wizard_of_oz ","200"
"https://www.coach.com/shop/women ","200"
"https://www.coach.com/shop/women-handbags ","200"
"https://www.coach.com/shop/women-handbags-new-arrivals ","200"
"https://www.coach.com/shop/women-handbags-shoulder-bags ","200"
"https://www.coach.com/shop/women-handbags-totes ","200"
"https://www.coach.com/shop/women-handbags-satchels ","200"
"https://www.coach.com/shop/women-handbags-crossbody-bags ","200"
"https://www.coach.com/shop/women-handbags-belt-bags ","200"
"https://www.coach.com/shop/women-handbags-clutches ","200"
"https://www.coach.com/shop/women-handbags-backpacks ","200"
"https://www.coach.com/shop/women-handbags-business-bags ","200"
"https://www.coach.com/shop/women-handbags-baby-bags ","200"
"https://www.coach.com/shop/leather-handbags ","200"
"https://www.coach.com/shop/women-wallets?viewAll=true ","200"
"https://www.coach.com/shop/women-wallets-new-arrivals ","200"
"https://www.coach.com/shop/women-wallets-large-wallets ","200"
"https://www.coach.com/shop/women-wallets-small-wallets ","200"
"https://www.coach.com/shop/women-wallets-tech-wallets ","200"
"https://www.coach.com/shop/women-wristlets ","200"
"https://www.coach.com/shop/women-wallets-card-cases ","200"
"https://www.coach.com/shop/women-clothing ","200"
"https://www.coach.com/shop/women-clothing-new-arrivals ","200"
"https://www.coach.com/shop/women-clothing-outerwear ","200"
"https://www.coach.com/shop/women-clothing-tops ","200"
"https://www.coach.com/shop/women-clothing-dresses ","200"
"https://www.coach.com/shop/women-clothing-pants-skirts ","200"
"https://www.coach.com/shop/women-shoes?viewAll=true ","200"
"https://www.coach.com/shop/women-shoes-new-arrivals ","200"
"https://www.coach.com/shop/women-shoes-sneakers ","200"
"https://www.coach.com/shop/women-shoes-boots ","200"
"https://www.coach.com/shop/women-shoes-heels ","200"
"https://www.coach.com/shop/women-shoes-flats ","200"
"https://www.coach.com/shop/women-shoes-sandals ","200"
"https://www.coach.com/shop/women-shoes-citysole ","200"
"https://www.coach.com/shop/women-accessories ","200"
"https://www.coach.com/shop/women-accessories-new-arrivals ","200"
"https://www.coach.com/shop/women-accessories-bag-charms ","200"
"https://www.coach.com/shop/women-accessories-belts ","200"
"https://www.coach.com/shop/women-accessories-cosmetic-cases ","200"
"https://www.coach.com/shop/women-fragrance ","200"
"https://www.coach.com/shop/women-accessories-jewelry-watches ","200"
"https://www.coach.com/shop/women-accessories-pet ","200"
"https://www.coach.com/shop/women-accessories-product-care ","200"
"https://www.coach.com/shop/women-accessories-scarves ","200"
"https://www.coach.com/shop/women-sunwear ","200"
"https://www.coach.com/shop/women-accessories-desk ","200"
"https://www.coach.com/shop/women-occasion-work ","200"
"https://www.coach.com/shop/women-occasion-weekend ","200"
"https://www.coach.com/shop/women-occasion-travel ","200"
"https://www.coach.com/shop/women-occasion-night-out ","200"
"https://www.coach.com/shop/women-occasion-party ","200"
"https://www.coach.com/shop/women-collection-new-arrivals ","200"
"https://www.coach.com/shop/featured-online-exclusives?prefn1=department&prefv1=Women ","200"
"https://www.coach.com/shop/women-occasion-your-life-your-coach ","200"
"https://www.coach.com/shop/women-edits-exotic-luxe ","200"
"https://www.coach.com/shop/women-handbags-cassie ","200"
"https://www.coach.com/shop/women-handbags-charlie ","200"
"https://www.coach.com/shop/women-handbags-dalton ","200"
"https://www.coach.com/shop/women-handbags-dinky ","200"
"https://www.coach.com/shop/women-handbags-elise ","200"
"https://www.coach.com/shop/women-handbags-hutton ","200"
"https://www.coach.com/shop/women-handbags-lora ","200"
